participant,task,step,x0,x1,x2,x3,choice,target,time
4,21,8,-0.33,0.65,-1.25,-0.70,1,1,1351248.00
4,21,9,-1.26,-0.06,-1.40,-1.40,1,1,1354456.00
4,22,0,0.50,0.83,-0.37,0.41,0,1,1366728.00
4,22,1,1.76,-0.80,-0.13,-1.21,1,1,1375569.00
4,22,2,2.31,-2.80,0.80,0.59,0,0,1379151.00
4,22,3,0.14,1.74,-1.49,-0.35,1,1,1389297.00
4,22,4,1.72,-1.63,-1.96,1.15,1,0,1392542.00
4,22,5,-1.38,-1.38,1.94,1.64,0,0,1395974.00
4,22,6,1.16,-3.45,-1.02,-0.35,1,0,1399257.00
4,22,7,0.06,1.38,-1.18,-2.15,1,1,1402279.00
4,22,8,0.04,-0.91,-1.56,-0.38,1,1,1405300.00
4,22,9,1.07,-1.25,-1.51,0.21,1,0,1408508.00
4,23,0,0.55,2.47,2.96,-3.08,0,1,1470319.00
4,23,1,-0.53,1.27,-1.40,-0.88,1,0,1475691.00
4,23,2,0.91,1.82,1.23,-1.81,1,1,1481884.00
4,23,3,-0.78,-0.57,-1.66,2.16,0,1,1485764.00
4,23,4,0.67,-0.79,-0.39,1.23,0,1,1490874.00
4,23,5,-0.71,-1.65,-3.10,4.74,0,1,1496544.00
4,23,6,0.65,0.62,0.23,0.69,1,1,1502066.00
4,23,7,1.37,-0.86,1.84,0.12,1,1,1505274.00
4,23,8,1.01,-1.48,-0.24,0.66,0,0,1508557.00
4,23,9,-0.96,-3.32,-0.13,2.86,0,1,1511802.00
4,24,0,0.81,1.95,1.03,1.65,0,0,1521241.00
4,24,1,0.47,0.93,0.91,1.26,0,0,1526762.00
4,24,2,0.46,0.14,1.09,-0.87,0,1,1532217.00
4,24,3,0.66,-1.65,2.46,-1.71,1,1,1535351.00
4,24,4,0.92,1.59,-0.95,0.88,0,0,1538522.00
4,24,5,-0.02,-0.72,-0.86,-2.23,1,1,1541469.00
4,24,6,1.15,1.33,-0.31,-0.27,1,0,1544454.00
4,24,7,-0.92,-2.02,0.96,-2.40,1,1,1547439.00
4,24,8,-2.23,-0.66,0.85,-0.70,1,1,1550647.00
4,24,9,-1.35,0.79,-1.19,1.22,0,0,1553556.00
4,25,0,0.55,1.57,0.84,0.89,0,0,1562510.00
4,25,1,0.87,1.47,-1.31,-0.39,0,1,1569225.00
4,25,2,1.64,1.04,2.46,0.18,0,0,1572882.00
4,25,3,-1.35,-1.25,-1.29,-0.98,1,1,1576500.00
4,25,4,2.13,2.46,0.01,-1.34,1,1,1580306.00
4,25,5,-0.71,-1.16,-0.80,-0.52,1,1,1583748.00
4,25,6,2.65,0.93,-0.54,-2.89,1,1,1586919.00
4,25,7,0.17,0.16,1.47,-0.23,0,1,1590687.00
4,25,8,2.65,2.64,0.56,-0.60,1,0,1594501.00
4,25,9,-0.38,0.52,-1.35,-0.52,1,1,1597933.00
4,26,0,1.55,2.04,1.38,0.71,0,0,1608641.00
4,26,1,1.34,1.76,1.42,0.15,0,0,1613789.00
4,26,2,2.71,1.49,0.67,-1.28,0,0,1618870.00
4,26,3,-0.19,-0.60,1.62,-0.43,1,0,1624839.00
4,26,4,1.80,-0.20,-1.01,2.10,1,0,1628384.00
4,26,5,-1.41,0.30,3.90,-0.31,0,0,1632562.00
4,26,6,0.09,-0.11,-2.55,1.73,1,1,1636032.00
4,26,7,-1.16,-0.84,-0.78,-1.02,1,1,1639539.00
4,26,8,-1.55,1.84,1.38,1.11,0,0,1642711.00
4,26,9,0.33,-1.32,-1.24,0.54,1,1,1646254.00
4,27,0,-3.63,1.65,-0.37,-0.99,1,1,1657223.00
4,27,1,0.72,-0.95,0.53,1.23,0,0,1661439.00
4,27,2,-1.89,0.54,-1.69,-1.08,1,1,1664535.00
4,27,3,-0.78,-0.31,0.48,-0.74,1,1,1667558.00
4,27,4,1.15,-1.71,0.97,0.20,0,1,1671550.00
4,27,5,0.56,-0.89,1.49,-0.83,0,1,1675578.00
4,27,6,0.81,-1.16,0.39,-0.26,0,1,1679421.00
4,27,7,4.57,-2.17,0.91,1.76,0,0,1683264.00
4,27,8,3.52,-2.77,1.75,0.82,0,0,1686138.00
4,27,9,0.38,-1.44,-1.28,-0.75,1,1,1690615.00
4,28,0,0.09,0.08,1.68,0.25,0,1,1701033.00
4,28,1,1.71,2.90,-0.98,0.32,1,1,1704578.00
4,28,2,0.41,0.73,-0.57,1.22,1,1,1707712.00
4,28,3,2.20,0.53,-3.37,-1.95,1,1,1711293.00
4,28,4,-2.01,-2.11,0.76,1.10,0,0,1714875.00
4,28,5,-0.02,0.24,0.55,1.01,1,0,1719204.00
4,28,6,-1.67,-0.95,1.39,0.52,1,0,1722747.00
4,28,7,-0.51,-1.57,-1.95,-2.64,0,0,1726180.00
4,28,8,-0.36,-1.28,-2.24,-1.06,0,0,1730732.00
4,28,9,0.18,-0.89,1.64,-1.58,0,1,1734060.00
4,29,0,1.08,2.72,0.30,3.09,0,1,1742045.00
4,29,1,-0.23,-0.62,-2.00,0.23,0,0,1747039.00
4,29,2,-0.84,1.34,1.44,1.11,1,1,1750322.00
4,29,3,-1.07,-0.81,0.10,0.66,0,1,1754164.00
4,29,4,0.94,-0.66,-0.05,0.97,0,1,1758381.00
4,29,5,0.02,2.46,0.60,0.46,1,1,1761589.00
4,29,6,2.34,4.03,0.07,0.75,1,1,1764760.00
4,29,7,-0.65,-3.15,-2.24,-1.20,0,0,1767783.00
4,29,8,0.51,0.33,1.06,0.23,1,1,1771849.00
4,29,9,2.74,1.78,-1.61,1.81,0,1,1775357.00
5,0,0,-0.34,1.12,-1.42,0.67,0,0,318619.00
5,0,1,-0.29,0.31,-1.31,-0.67,0,0,343718.00
5,0,2,0.23,1.07,-2.64,-0.28,0,0,362566.00
5,0,3,-0.69,-1.58,0.36,-1.92,1,1,389147.00
5,0,4,-2.83,-2.51,0.20,-1.93,0,1,396954.00
5,0,5,1.81,-0.09,1.41,0.23,1,1,409508.00
5,0,6,-1.24,-2.13,0.49,-2.34,1,1,424883.00
5,0,7,0.48,-0.46,0.81,0.40,1,1,433543.00
5,0,8,2.99,2.19,0.83,1.64,1,1,447129.00
5,0,9,-4.16,-2.35,-0.24,-0.73,0,0,452281.00
5,1,0,1.07,0.17,1.36,0.12,0,0,470904.00
5,1,1,1.12,2.18,-0.97,0.00,0,0,480614.00
5,1,2,0.11,-0.58,2.20,-1.25,1,0,491729.00
5,1,3,-0.01,0.26,-2.79,-0.36,1,1,496243.00
5,1,4,-0.71,1.60,-0.05,0.14,0,0,510866.00
5,1,5,0.69,1.20,1.20,-1.37,0,0,518217.00
5,1,6,1.02,0.04,-0.78,-0.98,1,1,525222.00
5,1,7,0.04,0.54,1.80,1.63,0,0,533894.00
5,1,8,1.21,0.55,-1.37,-2.35,1,1,544829.00
5,1,9,0.38,-1.27,-0.09,0.68,1,1,554926.00
5,2,0,0.55,2.47,2.96,-3.08,0,1,567779.00
5,2,1,-0.53,1.27,-1.40,-0.88,0,0,574067.00
5,2,2,0.91,1.82,1.23,-1.81,1,1,662825.00
5,2,3,-0.78,-0.57,-1.66,2.16,0,1,668797.00
5,2,4,0.67,-0.79,-0.39,1.23,1,1,676518.00
5,2,5,-0.71,-1.65,-3.10,4.74,0,1,683884.00
5,2,6,0.65,0.62,0.23,0.69,1,1,688518.00
5,2,7,1.37,-0.86,1.84,0.12,1,1,695828.00
5,2,8,1.01,-1.48,-0.24,0.66,1,0,702316.00
5,2,9,-0.96,-3.32,-0.13,2.86,1,1,707893.00
5,3,0,0.84,0.37,0.03,-1.13,1,0,725150.00
5,3,1,3.04,1.42,1.30,-1.45,0,0,729446.00
5,3,2,1.72,-0.52,2.70,0.87,0,0,737255.00
5,3,3,1.95,-1.51,-2.07,0.45,0,0,744666.00
5,3,4,1.50,-0.20,-0.79,0.79,0,0,748885.00
5,3,5,-0.48,-2.12,-1.63,-0.17,1,0,752759.00
5,3,6,-2.41,2.19,0.63,-0.49,0,1,760236.00
5,3,7,-0.46,-2.16,-0.42,-1.09,1,0,767866.00
5,3,8,-2.07,-2.73,-1.73,0.92,1,1,772861.00
5,3,9,1.21,1.72,-2.32,-2.82,0,0,779628.00
5,4,0,-0.27,-2.88,-0.27,-4.01,0,1,786946.00
5,4,1,1.45,-0.07,-1.48,-0.86,0,1,793356.00
5,4,2,3.27,0.83,-2.44,-2.42,1,1,798702.00
5,4,3,2.68,3.15,-1.57,-0.23,0,0,807640.00
5,4,4,-0.25,-2.37,0.81,-0.16,1,1,812706.00
5,4,5,0.13,-0.21,-0.28,0.50,1,1,822186.00
5,4,6,-0.08,1.25,-0.37,2.62,0,0,827564.00
5,4,7,2.71,0.18,1.39,-1.70,0,1,834147.00
5,4,8,-0.62,1.04,-0.50,-0.21,0,0,844429.00
5,4,9,0.01,0.37,-1.36,-1.55,0,0,853492.00
5,5,0,1.55,-0.15,1.26,0.49,0,0,867121.00
5,5,1,-0.37,1.67,-1.53,-1.67,1,1,872988.00
5,5,2,3.93,-1.63,-2.39,-0.67,0,0,883638.00
5,5,3,-2.01,-0.91,1.80,-0.11,1,1,888920.00
5,5,4,3.01,-0.43,-1.92,-2.37,1,1,893571.00
5,5,5,-1.97,1.04,0.75,2.69,0,0,898111.00
5,5,6,1.02,0.01,0.44,0.67,0,0,902586.00
5,5,7,1.46,0.85,-2.94,0.17,1,0,909416.00
5,5,8,1.99,1.49,-1.88,-1.21,0,0,913798.00
5,5,9,-2.26,-0.69,0.31,1.91,1,0,917764.00
5,6,0,-3.63,1.65,-0.37,-0.99,1,1,926409.00
5,6,1,0.72,-0.95,0.53,1.23,1,0,941145.00
5,6,2,-1.89,0.54,-1.69,-1.08,1,1,945481.00
5,6,3,-0.78,-0.31,0.48,-0.74,1,1,955545.00
5,6,4,1.15,-1.71,0.97,0.20,1,1,962972.00
5,6,5,0.56,-0.89,1.49,-0.83,0,1,974077.00
5,6,6,0.81,-1.16,0.39,-0.26,1,1,980887.00
5,6,7,4.57,-2.17,0.91,1.76,0,0,988263.00
5,6,8,3.52,-2.77,1.75,0.82,0,0,994796.00
5,6,9,0.38,-1.44,-1.28,-0.75,1,1,999531.00
5,7,0,-1.45,0.63,-0.59,-1.04,1,1,1005840.00
5,7,1,-1.82,-0.74,-3.11,-1.27,1,1,1011302.00
5,7,2,0.68,1.13,1.99,-2.03,0,0,1015983.00
5,7,3,1.20,1.05,-0.24,0.55,0,1,1021067.00
5,7,4,-2.26,-0.43,-0.17,-2.06,1,0,1028206.00
5,7,5,1.88,0.84,1.45,0.11,0,0,1032777.00
5,7,6,-1.28,-3.77,0.35,-1.81,1,0,1037176.00
5,7,7,0.42,-0.26,0.08,1.17,1,1,1043138.00
5,7,8,-0.84,1.25,0.35,1.28,1,1,1050376.00
5,7,9,-0.67,1.51,-2.11,1.83,1,1,1055440.00
5,8,0,1.42,-0.40,-0.03,0.61,1,1,1066673.00
5,8,1,1.03,0.85,0.37,-1.14,0,1,1071864.00
5,8,2,0.42,-0.20,-1.13,2.36,1,0,1077974.00
5,8,3,-0.28,2.12,-2.28,2.05,0,1,1083588.00
5,8,4,-1.38,0.14,0.09,-1.39,0,0,1088109.00
5,8,5,-0.78,-3.50,1.01,0.89,1,0,1093988.00
5,8,6,1.56,3.27,0.77,-0.68,1,1,1097739.00
5,8,7,1.51,-0.12,1.39,-2.13,0,1,1102284.00
5,8,8,-0.11,1.27,0.29,-1.72,1,1,1107903.00
5,8,9,-1.56,-1.95,-0.90,0.30,0,0,1112689.00
5,9,0,2.24,-0.59,0.86,1.46,0,0,1119704.00
5,9,1,-0.21,0.05,-1.07,-1.34,1,1,1124976.00
5,9,2,-0.43,0.88,-0.63,0.91,0,1,1137045.00
5,9,3,-3.69,-0.46,-1.43,-2.06,1,1,1143774.00
5,9,4,-0.11,0.86,-0.98,0.05,1,1,1147533.00
5,9,5,-1.05,-1.64,-0.26,-0.09,1,0,1153195.00
5,9,6,0.18,0.99,1.09,0.66,1,1,1161062.00
5,9,7,1.57,1.46,0.86,0.51,1,1,1165144.00
5,9,8,-0.61,-2.61,0.72,0.32,0,0,1171938.00
5,9,9,-0.75,0.14,-1.56,-0.70,1,1,1175782.00
5,10,0,0.35,-0.56,-0.57,1.26,0,1,1190147.00
5,10,1,0.97,-1.32,-1.76,-2.83,1,1,1198807.00
5,10,2,-0.38,-0.66,0.00,1.48,1,1,1203290.00
5,10,3,2.32,0.11,-0.65,0.96,1,1,1209739.00
5,10,4,-0.23,1.81,0.21,-0.40,1,0,1214819.00
5,10,5,1.25,1.49,-1.57,-0.27,0,0,1220317.00
5,10,6,0.80,-0.32,-1.55,-0.54,0,1,1225872.00
5,10,7,-0.46,0.10,-0.26,-0.96,1,0,1234544.00
5,10,8,-1.33,-4.59,-1.36,-2.64,0,1,1240879.00
5,10,9,-0.88,0.35,-0.76,-0.10,1,0,1246191.00
5,11,0,0.55,1.57,0.84,0.89,0,0,1252820.00
5,11,1,0.87,1.47,-1.31,-0.39,1,1,1265095.00
5,11,2,1.64,1.04,2.46,0.18,0,0,1270860.00
5,11,3,-1.35,-1.25,-1.29,-0.98,1,1,1276666.00
5,11,4,2.13,2.46,0.01,-1.34,0,1,1281583.00
5,11,5,-0.71,-1.16,-0.80,-0.52,1,1,1286276.00
5,11,6,2.65,0.93,-0.54,-2.89,1,1,1293280.00
5,11,7,0.17,0.16,1.47,-0.23,1,1,1301705.00
5,11,8,2.65,2.64,0.56,-0.60,0,0,1307801.00
5,11,9,-0.38,0.52,-1.35,-0.52,1,1,1314737.00
5,12,0,0.31,-1.01,1.45,0.50,0,1,1328828.00
5,12,1,1.26,0.16,0.72,-1.41,0,1,1332890.00
5,12,2,-0.89,1.86,-1.14,-2.84,0,1,1338154.00
5,12,3,-1.72,0.49,-0.10,-0.09,0,1,1342684.00
5,12,4,3.90,2.23,4.04,-2.28,1,1,1347421.00
5,12,5,0.20,-0.18,-0.31,-0.72,1,0,1352069.00
5,12,6,1.37,-0.71,0.87,0.61,0,0,1357728.00
5,12,7,1.72,1.37,2.18,-2.57,1,1,1362975.00
5,12,8,-1.56,-2.00,-0.71,1.84,0,0,1367337.00
5,12,9,-0.68,-0.30,-0.31,0.31,0,0,1372184.00
5,13,0,-0.26,2.74,2.10,3.02,0,1,1381881.00
5,13,1,0.33,1.51,0.51,0.97,1,1,1389211.00
5,13,2,-2.54,-3.65,-3.69,-2.87,0,1,1395049.00
5,13,3,-1.97,0.23,-0.89,-2.39,0,1,1401765.00
5,13,4,-0.78,-0.19,2.42,0.80,0,1,1407969.00
5,13,5,-2.24,0.20,0.98,-1.30,1,1,1414303.00
5,13,6,0.31,-2.67,-1.13,-0.54,1,0,1419480.00
5,13,7,2.41,-1.87,-0.48,0.23,1,0,1428626.00
5,13,8,-1.47,0.48,0.71,-0.61,0,1,1434033.00
5,13,9,2.03,0.65,1.27,-1.38,1,0,1438291.00
5,14,0,0.50,0.83,-0.37,0.41,1,1,1449908.00
5,14,1,1.76,-0.80,-0.13,-1.21,1,1,1458073.00
5,14,2,2.31,-2.80,0.80,0.59,0,0,1463751.00
5,14,3,0.14,1.74,-1.49,-0.35,1,1,1469500.00
5,14,4,1.72,-1.63,-1.96,1.15,1,0,1474284.00
5,14,5,-1.38,-1.38,1.94,1.64,1,0,1482916.00
5,14,6,1.16,-3.45,-1.02,-0.35,1,0,1488726.00
5,14,7,0.06,1.38,-1.18,-2.15,1,1,1494313.00
5,14,8,0.04,-0.91,-1.56,-0.38,1,1,1501796.00
5,14,9,1.07,-1.25,-1.51,0.21,0,0,1508476.00
5,15,0,2.62,-1.65,2.01,3.78,0,0,1518223.00
5,15,1,1.08,0.18,1.43,-1.60,0,1,1524330.00
5,15,2,1.68,-2.38,-0.14,1.56,0,0,1530544.00
5,15,3,-1.68,-2.91,1.46,-1.67,0,0,1536140.00
5,15,4,-2.32,1.93,-1.02,-1.28,1,1,1541605.00
5,15,5,1.70,-0.50,1.35,1.94,0,0,1546942.00
5,15,6,-0.23,-0.88,0.12,2.36,0,0,1572167.00
5,15,7,-1.78,0.16,-0.30,-1.36,1,0,1579531.00
5,15,8,-2.09,1.18,-0.22,-1.42,0,0,1584161.00
5,15,9,1.24,-1.24,0.96,1.18,1,0,1589283.00
5,16,0,0.09,0.08,1.68,0.25,0,1,1597955.00
5,16,1,1.71,2.90,-0.98,0.32,0,1,1602822.00
5,16,2,0.41,0.73,-0.57,1.22,1,1,1609437.00
5,16,3,2.20,0.53,-3.37,-1.95,1,1,1614786.00
5,16,4,-2.01,-2.11,0.76,1.10,0,0,1620950.00
5,16,5,-0.02,0.24,0.55,1.01,1,0,1629639.00
5,16,6,-1.67,-0.95,1.39,0.52,0,0,1634694.00
5,16,7,-0.51,-1.57,-1.95,-2.64,1,0,1640074.00
5,16,8,-0.36,-1.28,-2.24,-1.06,1,0,1647881.00
5,16,9,0.18,-0.89,1.64,-1.58,0,1,1652827.00
5,17,0,1.08,2.72,0.30,3.09,0,1,1660759.00
5,17,1,-0.23,-0.62,-2.00,0.23,1,0,1665876.00
5,17,2,-0.84,1.34,1.44,1.11,0,1,1675345.00
5,17,3,-1.07,-0.81,0.10,0.66,1,1,1682906.00
5,17,4,0.94,-0.66,-0.05,0.97,1,1,1697519.00
5,17,5,0.02,2.46,0.60,0.46,1,1,1702148.00
5,17,6,2.34,4.03,0.07,0.75,1,1,1706805.00
5,17,7,-0.65,-3.15,-2.24,-1.20,0,0,1711006.00
5,17,8,0.51,0.33,1.06,0.23,1,1,1718096.00
5,17,9,2.74,1.78,-1.61,1.81,1,1,1722479.00
5,18,0,0.40,-0.17,-2.60,-1.25,0,1,1728789.00
5,18,1,1.13,-0.44,0.48,-0.75,1,1,1733830.00
5,18,2,3.13,-0.06,1.08,-2.89,1,1,1737840.00
5,18,3,0.45,-1.41,-1.92,-2.08,1,1,1745860.00
5,18,4,0.82,-0.66,0.45,-1.33,1,1,1753429.00
5,18,5,-1.25,1.55,1.59,0.46,0,0,1758145.00
5,18,6,-2.35,1.16,-0.31,1.68,0,0,1764253.00
5,18,7,-1.49,1.60,-0.91,-1.98,1,0,1776617.00
5,18,8,-0.33,0.65,-1.25,-0.70,0,1,1782575.00
5,18,9,-1.26,-0.06,-1.40,-1.40,0,1,1787726.00
5,19,0,1.21,1.33,-1.24,-2.55,1,0,1798789.00
5,19,1,-0.02,-0.32,-0.66,0.31,1,0,1805750.00
5,19,2,0.24,-0.74,2.71,-1.57,0,0,1812093.00
5,19,3,-0.67,0.43,-1.97,2.87,1,1,1817391.00
5,19,4,-1.17,-0.94,0.27,0.48,1,1,1821935.00
5,19,5,-2.51,1.45,-0.21,0.30,1,1,1827982.00
5,19,6,-1.41,-1.18,0.89,-0.83,1,0,1834563.00
5,19,7,-4.14,-0.40,0.25,0.92,1,1,1838612.00
5,19,8,0.28,-0.99,0.47,0.10,1,0,1848754.00
5,19,9,-0.64,0.27,1.62,-1.05,0,0,1853955.00
5,20,0,1.80,1.90,1.23,-3.44,0,1,1861256.00
5,20,1,-0.07,-0.04,-0.59,0.32,0,0,1870682.00
5,20,2,-1.32,0.72,-1.37,0.00,0,0,1877592.00
5,20,3,1.38,-2.39,-1.46,0.84,0,1,1882567.00
5,20,4,0.43,-0.73,0.05,2.24,0,0,1887267.00
5,20,5,0.91,1.65,0.97,-1.54,1,0,1893598.00
5,20,6,0.50,2.26,2.53,-3.06,0,1,1898307.00
5,20,7,-1.46,0.83,1.04,-0.86,1,1,1904279.00
5,20,8,-0.20,-1.40,-1.49,1.43,0,0,1908199.00
5,20,9,0.38,-0.44,0.67,-0.38,1,1,1913398.00
5,21,0,-1.55,0.03,-0.51,-1.18,0,1,1924015.00
5,21,1,0.40,2.61,0.13,-0.58,1,0,1928871.00
5,21,2,-1.01,2.47,0.28,2.26,0,0,1934186.00
5,21,3,-3.54,-0.14,-1.92,1.92,0,0,1938455.00
5,21,4,-1.57,1.05,-0.59,0.65,0,0,1942778.00
5,21,5,-0.94,-0.32,-0.04,1.87,0,0,1949251.00
5,21,6,2.68,-0.72,0.67,0.60,0,0,1956926.00
5,21,7,0.57,0.05,0.31,1.09,1,0,1964263.00
5,21,8,0.00,-0.31,-0.11,-0.75,0,1,1972249.00
5,21,9,0.23,0.21,0.92,0.23,0,0,1981907.00
5,22,0,0.69,0.65,0.99,1.04,0,1,1993793.00
5,22,1,-3.12,2.33,-2.38,-2.99,1,0,1999609.00
5,22,2,0.09,-0.88,-1.07,1.49,1,0,2005433.00
5,22,3,2.32,-0.24,-0.46,2.51,0,1,2023452.00
5,22,4,-0.55,0.64,0.48,-0.10,0,1,2032090.00
5,22,5,1.56,-1.52,0.64,1.73,0,0,2037040.00
5,22,6,-0.54,0.76,-1.58,0.41,1,0,2046709.00
5,22,7,0.71,-0.11,2.00,0.93,0,1,2051851.00
5,22,8,0.05,0.06,1.01,-0.06,0,1,2058691.00
5,22,9,2.25,-1.04,1.63,2.24,0,1,2061491.00
5,23,0,0.11,-1.98,4.51,-2.37,1,0,2070535.00
5,23,1,0.41,0.79,0.60,-0.67,0,1,2077615.00
5,23,2,-0.30,-0.49,0.89,-1.78,1,1,2087418.00
5,23,3,-0.23,-1.03,0.49,-1.85,1,1,2092024.00
5,23,4,1.45,-1.31,0.27,-1.40,1,1,2097331.00
5,23,5,-1.72,1.50,-0.53,0.07,0,0,2102391.00
5,23,6,0.73,0.50,-0.05,-0.35,1,1,2106448.00
5,23,7,1.45,1.29,-1.87,1.04,0,1,2110492.00
5,23,8,-2.14,0.08,-0.49,-0.14,1,0,2117150.00
5,23,9,0.04,1.35,1.16,-1.04,1,0,2124346.00
5,24,0,-0.06,0.30,0.70,0.95,0,0,2133058.00
5,24,1,-1.49,1.97,-0.02,0.64,1,1,2140807.00
5,24,2,0.42,-0.41,-0.40,1.79,1,0,2148479.00
5,24,3,-0.37,0.12,0.98,2.24,1,0,2152683.00
5,24,4,0.23,-0.28,-0.83,0.28,1,0,2161813.00
5,24,5,-1.72,-0.13,2.55,-0.57,1,1,2167094.00
5,24,6,-1.42,3.83,0.31,-0.37,0,1,2175749.00
5,24,7,-0.17,-0.36,1.19,1.70,1,0,2183344.00
5,24,8,-2.08,0.42,0.40,-2.04,0,1,2193944.00
5,24,9,1.08,-1.12,0.57,-1.49,0,0,2204257.00
5,25,0,-0.44,0.28,-1.13,-1.11,1,1,2223314.00
5,25,1,-0.54,0.28,-1.70,1.21,0,1,2236448.00
5,25,2,-1.16,1.26,1.01,1.91,0,0,2242338.00
5,25,3,0.11,-1.83,-0.51,1.05,1,0,2251041.00
5,25,4,-2.91,3.66,0.06,-1.18,0,0,2256510.00
5,25,5,-1.16,0.26,-2.34,1.89,0,0,2261336.00
5,25,6,1.31,-1.52,0.10,-1.24,1,1,2265370.00
5,25,7,-2.28,2.37,-2.07,-0.11,0,1,2269217.00
5,25,8,0.80,-1.26,-1.18,-1.11,1,1,2273045.00
5,25,9,-2.68,0.92,0.02,2.96,0,0,2279393.00
5,26,0,1.55,2.04,1.38,0.71,0,0,2288574.00
5,26,1,1.34,1.76,1.42,0.15,0,0,2293612.00
5,26,2,2.71,1.49,0.67,-1.28,0,0,2299944.00
5,26,3,-0.19,-0.60,1.62,-0.43,1,0,2306995.00
5,26,4,1.80,-0.20,-1.01,2.10,0,0,2315220.00
5,26,5,-1.41,0.30,3.90,-0.31,1,0,2324902.00
5,26,6,0.09,-0.11,-2.55,1.73,0,1,2335028.00
5,26,7,-1.16,-0.84,-0.78,-1.02,1,1,2340024.00
5,26,8,-1.55,1.84,1.38,1.11,0,0,2345209.00
5,26,9,0.33,-1.32,-1.24,0.54,0,1,2349777.00
5,27,0,0.81,1.95,1.03,1.65,0,0,2356347.00
5,27,1,0.47,0.93,0.91,1.26,0,0,2362595.00
5,27,2,0.46,0.14,1.09,-0.87,0,1,2369505.00
5,27,3,0.66,-1.65,2.46,-1.71,0,1,2373570.00
5,27,4,0.92,1.59,-0.95,0.88,0,0,2381988.00
5,27,5,-0.02,-0.72,-0.86,-2.23,1,1,2386173.00
5,27,6,1.15,1.33,-0.31,-0.27,0,0,2391197.00
5,27,7,-0.92,-2.02,0.96,-2.40,1,1,2397376.00
5,27,8,-2.23,-0.66,0.85,-0.70,1,1,2401664.00
5,27,9,-1.35,0.79,-1.19,1.22,1,0,2406712.00
5,28,0,-1.26,-0.35,-2.08,1.46,0,1,2419144.00
5,28,1,-0.45,-1.22,-0.60,1.64,1,1,2427215.00
5,28,2,0.92,-0.49,-0.58,1.75,1,1,2433003.00
5,28,3,-0.76,-0.21,-0.69,-1.13,0,1,2438770.00
5,28,4,-2.22,0.83,-0.98,2.00,1,1,2443536.00
5,28,5,1.44,0.48,0.26,0.30,1,0,2449231.00
5,28,6,-1.75,-0.84,-0.80,-2.49,0,0,2453138.00
5,28,7,-1.31,0.85,-0.55,0.11,1,1,2460061.00
5,28,8,-0.32,-0.65,-1.12,1.19,1,1,2463795.00
5,28,9,-1.62,1.59,0.32,-1.69,0,0,2467340.00
5,29,0,0.97,0.07,-0.90,-0.88,1,0,2478112.00
5,29,1,1.98,-2.06,-2.15,-2.88,0,0,2482983.00
5,29,2,2.21,-0.58,-0.78,-3.10,0,0,2487446.00
5,29,3,1.24,1.66,1.55,0.15,0,0,2492041.00
5,29,4,0.15,-0.37,-1.89,-1.38,0,1,2495769.00
5,29,5,-1.15,-2.59,-1.00,2.45,1,1,2499564.00
5,29,6,-0.62,-1.44,0.69,-0.07,0,1,2505843.00
5,29,7,-0.30,-0.73,-0.85,0.17,1,1,2511951.00
5,29,8,-0.26,-1.57,-1.15,-0.02,0,1,2517467.00
5,29,9,0.86,1.95,-0.54,0.00,1,0,2527510.00
6,0,0,0.97,0.07,-0.90,-0.88,1,0,298814.00
6,0,1,1.98,-2.06,-2.15,-2.88,0,0,306060.00
6,0,2,2.21,-0.58,-0.78,-3.10,0,0,316127.00
6,0,3,1.24,1.66,1.55,0.15,1,0,321380.00
6,0,4,0.15,-0.37,-1.89,-1.38,0,1,330405.00
6,0,5,-1.15,-2.59,-1.00,2.45,0,1,336293.00
6,0,6,-0.62,-1.44,0.69,-0.07,1,1,343279.00
6,0,7,-0.30,-0.73,-0.85,0.17,0,1,349687.00
6,0,8,-0.26,-1.57,-1.15,-0.02,0,1,353031.00
6,0,9,0.86,1.95,-0.54,0.00,1,0,357909.00
6,1,0,0.55,1.57,0.84,0.89,0,0,370903.00
6,1,1,0.87,1.47,-1.31,-0.39,0,1,382125.00
6,1,2,1.64,1.04,2.46,0.18,0,0,387246.00
6,1,3,-1.35,-1.25,-1.29,-0.98,1,1,393303.00
6,1,4,2.13,2.46,0.01,-1.34,0,1,402420.00
6,1,5,-0.71,-1.16,-0.80,-0.52,1,1,408725.00
6,1,6,2.65,0.93,-0.54,-2.89,1,1,417653.00
6,1,7,0.17,0.16,1.47,-0.23,0,1,424189.00
6,1,8,2.65,2.64,0.56,-0.60,0,0,430509.00
6,1,9,-0.38,0.52,-1.35,-0.52,1,1,436178.00
6,2,0,1.80,1.90,1.23,-3.44,0,1,450271.00
6,2,1,-0.07,-0.04,-0.59,0.32,0,0,456486.00
6,2,2,-1.32,0.72,-1.37,0.00,0,0,464980.00
6,2,3,1.38,-2.39,-1.46,0.84,0,1,479669.00
6,2,4,0.43,-0.73,0.05,2.24,0,0,484637.00
6,2,5,0.91,1.65,0.97,-1.54,1,0,490070.00
6,2,6,0.50,2.26,2.53,-3.06,0,1,495988.00
6,2,7,-1.46,0.83,1.04,-0.86,0,1,499733.00
6,2,8,-0.20,-1.40,-1.49,1.43,1,0,506094.00
6,2,9,0.38,-0.44,0.67,-0.38,0,1,509733.00
6,3,0,1.08,2.72,0.30,3.09,0,1,521300.00
6,3,1,-0.23,-0.62,-2.00,0.23,0,0,530476.00
